category,category_minor,authors,title,year,volume,issue,pages,url_abstract,url_extract,url_fulltext,url_fullpdf,url_abstract_is_duplicate,download_abstract,download_fullpdf,abstract_local_path,local_fullpdf_path,category_fullpdf,category_abstract_1_major,category_abstract_1_minor,category_abstract_2_major,category_abstract_2_minor,category_merged,keywords,warning
Biological Sciences,Evolution,"Karl P. Phillips, Joanne Cable, Ryan S. Mohammed, Magdalena Herdegen-Radwan, Jarosław Raubic, Karolina J. Przesmycka, Cock van Oosterhout, Jacek Radwan",Immunogenetic novelty confers a selective advantage in host–pathogen coevolution,2018,115,7,1552-1557,http://www.pnas.org/content/115/7/1552.abstract,nan,http://www.pnas.org/content/115/7/1552.full,http://www.pnas.org/content/115/7/1552.full.pdf,nan,yes,nan,2018/1552.abstract.txt,,,,,,,Evolution,"host–pathogencoevolution
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"Qiumin Tan, Lorenzo Brunetti, Maxime W. C. Rousseaux, Hsiang-Chih Lu, Ying-Wooi Wan, Jean-Pierre Revelli, Zhandong Liu, Margaret A. Goodell, Huda Y. Zoghbi, Mikaela D. Stewart, Suleyman Gulsuner, Tom Walsh, Abhinav Dhall, Jon M. McClellan, Rachel E. Klevit, Mary-Claire King, Bjoern Schwer, Priyan C. Wickremesinghe, Davis A. Hartnett, Lucas Burhenn, Meyrolin Garcia, Michael Li, Eric Verdin, Stephen L. Helfand, Alyssa B. Long, Tamara Caspary",Loss of Capicua alters early T cell development and predisposes mice to T cell lymphoblastic leukemia/lymphoma,2018,115,7,E1511-E1519,http://www.pnas.org/content/115/7/E1511.abstract,nan,http://www.pnas.org/content/115/7/E1511.full,http://www.pnas.org/content/115/7/E1511.full.pdf,nan,yes,nan,2018/E1511.abstract.txt,,,,,,,Genetics,"T-ALL
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"Sarah B. Pierce, Mikaela D. Stewart, Suleyman Gulsuner, Tom Walsh, Abhinav Dhall, Jon M. McClellan, Rachel E. Klevit, Mary-Claire King",De novo mutation in,2018,115,7,1558-1563,http://www.pnas.org/content/115/7/1558.abstract,nan,http://www.pnas.org/content/115/7/1558.full,http://www.pnas.org/content/115/7/1558.full.pdf,nan,yes,nan,2018/1558.abstract.txt,,,,,,,Genetics,"RING1
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"Jason G. Wood, Bjoern Schwer, Priyan C. Wickremesinghe, Davis A. Hartnett, Lucas Burhenn, Meyrolin Garcia, Michael Li, Eric Verdin, Stephen L. Helfand",Sirt4 is a mitochondrial regulator of metabolism and lifespan in,2018,115,7,1564-1569,http://www.pnas.org/content/115/7/1564.abstract,nan,http://www.pnas.org/content/115/7/1564.full,http://www.pnas.org/content/115/7/1564.full.pdf,nan,yes,nan,2018/1564.abstract.txt,,,,,,,Genetics,"aging
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"Sarah N. Bay, Alyssa B. Long, Tamara Caspary",Disruption of the ciliary GTPase Arl13b suppresses Sonic hedgehog overactivation and inhibits medulloblastoma formation,2018,115,7,1570-1575,http://www.pnas.org/content/115/7/1570.abstract,nan,http://www.pnas.org/content/115/7/1570.full,http://www.pnas.org/content/115/7/1570.full.pdf,nan,yes,nan,2018/1570.abstract.txt,,,,,,,Genetics,"Arl13b
","FILE : OK: .abstract.txt ,"
Biological Sciences,Immunology and Inflammation,"Abigail E. Russi, Mark E. Ebel, Yuchen Yang, Melissa A. Brown, Benjamin Swartzwelter, Fabia Gamboni, Charles P. Neff, Katrin Richter, Tania Azam, Sonia Carta, Isak Tengesdal, Travis Nemkov, Angelo D’Alessandro, Curtis Henry, Gerald S. Jones, Scott A. Goodrich, Joseph P. St. Laurent, Terry M. Jones, Curtis L. Scribner, Robert B. Barrow, Roy D. Altman, Damaris B. Skouras, Marco Gattorno, Veronika Grau, Sabina Janciauskiene, Anna Rubartelli, Leo A. B. Joosten, Charles A. Dinarello, Tereza Andreou, Karen J. Scott, Jennifer Williams, Nora Rippaus, Rebecca J. Brownlie, Elizabeth J. Ilett, Robert J. Salmond, Alan Melcher, Mihaela Lorger, Isabelle Allaeys, Genevieve Marcoux, Kellie R. Machlus, Benoit Mailhot, Anne Zufferey, Tania Levesque, Yann Becker, Nicolas Tessandier, Imene Melki, Huiying Zhi, Guy Poirier, Matthew T. Rondina, Joseph E. Italiano, Louis Flamand, Steven E. McKenzie, Francine Cote, Bernhard Nieswandt, Waliul I. Khan, Matthew J. Flick, Peter J. Newman, Steve Lacroix, Paul R. Fortin, Eric Boilard, Sofhia V. Ramos, Xiaojing Huang, Ying Liu, Amy Botta, Hye Kyoung Sung, Patrick C. Turnbull, Michael B. Wheeler, Thorsten Berger, Derek J. Wilson, Christopher G. R. Perry, Tak W. Mak, Gary Sweeney, David Bastian, Supinya Iamsawat, Hung Nguyen, Jessica L. Heinrichs, Yongxia Wu, Anusara Daenthanasanmak, Anandharaman Veerapathran, Alison O’Mahony, Kelly Walton, Jordan Reff, Pedro Horna, Elizabeth M. Sagatys, Marie C. Lee, Jack Singer, Ying-Jun Chang, Chen Liu, Joseph Pidala, Claudio Anasetti, Xue-Zhong Yu, Abu Osman, Michael F. Gurish, Kristen L. Dennis, Nichole R. Blatner, Abdulmohammad Pezeshki, Kelly M. McNagny, Hilde Cheroutre, Fotini Gounari, Khashayarsha Khazaie",Male-specific IL-33 expression regulates sex-dimorphic EAE susceptibility,2018,115,7,E1520-E1529,http://www.pnas.org/content/115/7/E1520.abstract,nan,http://www.pnas.org/content/115/7/E1520.full,http://www.pnas.org/content/115/7/E1520.full.pdf,nan,yes,nan,2018/E1520.abstract.txt,,,,,,,Immunology and Inflammation,"sex-dimorphicEAE
","FILE : OK: .abstract.txt ,"
Biological Sciences,Immunology and Inflammation,"Carlo Marchetti, Benjamin Swartzwelter, Fabia Gamboni, Charles P. Neff, Katrin Richter, Tania Azam, Sonia Carta, Isak Tengesdal, Travis Nemkov, Angelo D’Alessandro, Curtis Henry, Gerald S. Jones, Scott A. Goodrich, Joseph P. St. Laurent, Terry M. Jones, Curtis L. Scribner, Robert B. Barrow, Roy D. Altman, Damaris B. Skouras, Marco Gattorno, Veronika Grau, Sabina Janciauskiene, Anna Rubartelli, Leo A. B. Joosten, Charles A. Dinarello","OLT1177, a β-sulfonyl nitrile compound, safe in humans, inhibits the NLRP3 inflammasome and reverses the metabolic cost of inflammation",2018,115,7,E1530-E1539,http://www.pnas.org/content/115/7/E1530.abstract,nan,http://www.pnas.org/content/115/7/E1530.full,http://www.pnas.org/content/115/7/E1530.full.pdf,nan,yes,nan,2018/E1530.abstract.txt,,,,,,,Immunology and Inflammation,"interleukin-1
","FILE : OK: .abstract.txt ,"
Biological Sciences,Immunology and Inflammation,"David Taggart, Tereza Andreou, Karen J. Scott, Jennifer Williams, Nora Rippaus, Rebecca J. Brownlie, Elizabeth J. Ilett, Robert J. Salmond, Alan Melcher, Mihaela Lorger",Anti–PD-1/anti–CTLA-4 efficacy in melanoma brain metastases depends on extracranial disease and augmentation of CD8,2018,115,7,E1540-E1549,http://www.pnas.org/content/115/7/E1540.abstract,nan,http://www.pnas.org/content/115/7/E1540.full,http://www.pnas.org/content/115/7/E1540.full.pdf,nan,yes,nan,2018/E1540.abstract.txt,,,,,,,Immunology and Inflammation,"anti–PD-1
","FILE : OK: .abstract.txt ,"
Biological Sciences,Immunology and Inflammation,"Nathalie Cloutier, Isabelle Allaeys, Genevieve Marcoux, Kellie R. Machlus, Benoit Mailhot, Anne Zufferey, Tania Levesque, Yann Becker, Nicolas Tessandier, Imene Melki, Huiying Zhi, Guy Poirier, Matthew T. Rondina, Joseph E. Italiano, Louis Flamand, Steven E. McKenzie, Francine Cote, Bernhard Nieswandt, Waliul I. Khan, Matthew J. Flick, Peter J. Newman, Steve Lacroix, Paul R. Fortin, Eric Boilard",Platelets release pathogenic serotonin and return to circulation after immune complex-mediated sequestration,2018,115,7,E1550-E1559,http://www.pnas.org/content/115/7/E1550.abstract,nan,http://www.pnas.org/content/115/7/E1550.full,http://www.pnas.org/content/115/7/E1550.full.pdf,nan,yes,nan,2018/E1550.abstract.txt,,,,,,,Immunology and Inflammation,"platelets
","FILE : OK: .abstract.txt ,"
Biological Sciences,Immunology and Inflammation,"Erfei Song, Sofhia V. Ramos, Xiaojing Huang, Ying Liu, Amy Botta, Hye Kyoung Sung, Patrick C. Turnbull, Michael B. Wheeler, Thorsten Berger, Derek J. Wilson, Christopher G. R. Perry, Tak W. Mak, Gary Sweeney",Holo-lipocalin-2–derived siderophores increase mitochondrial ROS and impair oxidative phosphorylation in rat cardiomyocytes,2018,115,7,1576-1581,http://www.pnas.org/content/115/7/1576.abstract,nan,http://www.pnas.org/content/115/7/1576.full,http://www.pnas.org/content/115/7/1576.full.pdf,nan,yes,nan,2018/1576.abstract.txt,,,,,,,Immunology and Inflammation,"lipocalin-2
","FILE : OK: .abstract.txt ,"
Biological Sciences,Immunology and Inflammation,"Brian C. Betts, David Bastian, Supinya Iamsawat, Hung Nguyen, Jessica L. Heinrichs, Yongxia Wu, Anusara Daenthanasanmak, Anandharaman Veerapathran, Alison O’Mahony, Kelly Walton, Jordan Reff, Pedro Horna, Elizabeth M. Sagatys, Marie C. Lee, Jack Singer, Ying-Jun Chang, Chen Liu, Joseph Pidala, Claudio Anasetti, Xue-Zhong Yu",Targeting JAK2 reduces GVHD and xenograft rejection through regulation of T cell differentiation,2018,115,7,1582-1587,http://www.pnas.org/content/115/7/1582.abstract,nan,http://www.pnas.org/content/115/7/1582.full,http://www.pnas.org/content/115/7/1582.full.pdf,nan,yes,nan,2018/1582.abstract.txt,,,,,,,Immunology and Inflammation,"GVHD
","FILE : OK: .abstract.txt ,"
Biological Sciences,Immunology and Inflammation,"Abdulrahman M. Saadalla, Abu Osman, Michael F. Gurish, Kristen L. Dennis, Nichole R. Blatner, Abdulmohammad Pezeshki, Kelly M. McNagny, Hilde Cheroutre, Fotini Gounari, Khashayarsha Khazaie",Mast cells promote small bowel cancer in a tumor stage-specific and cytokine-dependent manner,2018,115,7,1588-1592,http://www.pnas.org/content/115/7/1588.abstract,nan,http://www.pnas.org/content/115/7/1588.full,http://www.pnas.org/content/115/7/1588.full.pdf,nan,yes,nan,2018/1588.abstract.txt,,,,,,,Immunology and Inflammation,"smallbowel
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Hyun-Wook Lee, Sung-Hyun Park, Mao-wen Weng, Hsiang-Tsui Wang, William C. Huang, Herbert Lepor, Xue-Ru Wu, Lung-Chi Chen, Moon-shong Tang, J. Silvester, M. J. Elliott, W. Ba-alawi, M. H. Duncan, A. C. Elia, A. S. Mer, P. Smirnov, Z. Safikhani, B. Haibe-Kains, T. W. Mak, D. W. Cescon, Fengyuan Yang, Tian Xi, Yong Zhang, John S. Ho, Marcia P. Jimenez, Rudolf H. Tangermann, S. V. Subramanian, Fahad Razak","E-cigarette smoke damages DNA and reduces repair activity in mouse lung, heart, and bladder as well as in human lung and bladder cells",2018,115,7,E1560-E1569,http://www.pnas.org/content/115/7/E1560.abstract,nan,http://www.pnas.org/content/115/7/E1560.full,http://www.pnas.org/content/115/7/E1560.full.pdf,nan,yes,nan,2018/E1560.abstract.txt,,,,,,,Medical Sciences,"E-cigarettes
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"K. L. Thu, J. Silvester, M. J. Elliott, W. Ba-alawi, M. H. Duncan, A. C. Elia, A. S. Mer, P. Smirnov, Z. Safikhani, B. Haibe-Kains, T. W. Mak, D. W. Cescon",Disruption of the anaphase-promoting complex confers resistance to TTK inhibitors in triple-negative breast cancer,2018,115,7,E1570-E1577,http://www.pnas.org/content/115/7/E1570.abstract,nan,http://www.pnas.org/content/115/7/E1570.full,http://www.pnas.org/content/115/7/E1570.full.pdf,nan,yes,nan,2018/E1570.abstract.txt,,,,,,,Medical Sciences,"TTKinhibitor
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Yu-bin Su, Bo Peng, Hui Li, Zhi-xue Cheng, Tian-tuo Zhang, Jia-xin Zhu, Dan Li, Min-yi Li, Jin-zhou Ye, Chao-chao Du, Song Zhang, Xian-liang Zhao, Man-jun Yang, Xuan-xian Peng, Brian Weinrick, Lawrence W. Leung, William R. Jacobs, Hillary S. Hayden, Kyle R. Hager, Mitchell J. Brittnacher, Kristina Lachance, Eli J. Weiss, Christopher E. Pope, Anne-Flore Imhaus, Colin P. McNally, Elhanan Borenstein, Lucas R. Hoffman, Samuel I. Miller, Marion Szelechowski, Anne Thouard, Erika Abrial, Arnaud Jean, Falek Zaidi, Charlotte Foret, Emilie M. Bonnaud, Caroline M. Charlier, Elsa Suberbielle, Cécile E. Malnou, Sylvie Granon, Claire Rampon, Daniel Gonzalez-Dunia",Pyruvate cycle increases aminoglycoside efficacy and provides respiratory energy in bacteria,2018,115,7,E1578-E1587,http://www.pnas.org/content/115/7/E1578.abstract,nan,http://www.pnas.org/content/115/7/E1578.full,http://www.pnas.org/content/115/7/E1578.full.pdf,nan,yes,nan,2018/E1578.abstract.txt,,,,,,,Microbiology,"Pcycle
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Catherine Vilchèze, Brian Weinrick, Lawrence W. Leung, William R. Jacobs",Plasticity of,2018,115,7,1599-1604,http://www.pnas.org/content/115/7/1599.abstract,nan,http://www.pnas.org/content/115/7/1599.full,http://www.pnas.org/content/115/7/1599.full.pdf,nan,yes,nan,2018/1599.abstract.txt,,,,,,,Microbiology,"NADH
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Susana Matamouros, Hillary S. Hayden, Kyle R. Hager, Mitchell J. Brittnacher, Kristina Lachance, Eli J. Weiss, Christopher E. Pope, Anne-Flore Imhaus, Colin P. McNally, Elhanan Borenstein, Lucas R. Hoffman, Samuel I. Miller",Adaptation of commensal proliferating,2018,115,7,1605-1610,http://www.pnas.org/content/115/7/1605.abstract,nan,http://www.pnas.org/content/115/7/1605.full,http://www.pnas.org/content/115/7/1605.full.pdf,nan,yes,nan,2018/1605.abstract.txt,,,,,,,Microbiology,"gastrointestinalmicrobiome
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Alexandre Bétourné, Marion Szelechowski, Anne Thouard, Erika Abrial, Arnaud Jean, Falek Zaidi, Charlotte Foret, Emilie M. Bonnaud, Caroline M. Charlier, Elsa Suberbielle, Cécile E. Malnou, Sylvie Granon, Claire Rampon, Daniel Gonzalez-Dunia",Hippocampal expression of a virus-derived protein impairs memory in mice,2018,115,7,1611-1616,http://www.pnas.org/content/115/7/1611.abstract,nan,http://www.pnas.org/content/115/7/1611.full,http://www.pnas.org/content/115/7/1611.full.pdf,nan,yes,nan,2018/1611.abstract.txt,,,,,,,Microbiology,"dentategyrus
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Brian Odegaard, Piercesare Grimaldi, Seong Hah Cho, Megan A. K. Peters, Hakwan Lau, Michele A. Basso",Superior colliculus neuronal ensemble activity signals optimal rather than subjective confidence,2018,115,7,E1588-E1597,http://www.pnas.org/content/115/7/E1588.abstract,nan,http://www.pnas.org/content/115/7/E1588.full,http://www.pnas.org/content/115/7/E1588.full.pdf,nan,yes,nan,2018/E1588.abstract.txt,,,,,,,Neuroscience,"perceptualdecision-making
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Matthew L. Dixon, Alejandro De La Vega, Caitlin Mills, Jessica Andrews-Hanna, R. Nathan Spreng, Michael W. Cole, Kalina Christoff",Heterogeneity within the frontoparietal control network and its relationship to the default and dorsal attention networks,2018,115,7,E1598-E1607,http://www.pnas.org/content/115/7/E1598.abstract,nan,http://www.pnas.org/content/115/7/E1598.full,http://www.pnas.org/content/115/7/E1598.full.pdf,nan,yes,nan,2018/E1598.abstract.txt,,,,,,,Neuroscience,"frontoparietalcontrolnetwork
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Christian Madry, I. Lorena Arancibia-Cárcamo, Vasiliki Kyrargyri, Victor T. T. Chan, Nicola B. Hamilton, David Attwell","Effects of the ecto-ATPase apyrase on microglial ramification and surveillance reflect cell depolarization, not ATP depletion",2018,115,7,E1608-E1617,http://www.pnas.org/content/115/7/E1608.abstract,nan,http://www.pnas.org/content/115/7/E1608.full,http://www.pnas.org/content/115/7/E1608.full.pdf,nan,yes,nan,2018/E1608.abstract.txt,,,,,,,Neuroscience,"microglia
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Zahra Dargaei, Jee Yoon Bang, Vivek Mahadevan, C. Sahara Khademullah, Simon Bedard, Gustavo Morrone Parfitt, Jun Chul Kim, Melanie A. Woodin",Restoring GABAergic inhibition rescues memory deficits in a Huntington’s disease mouse model,2018,115,7,E1618-E1626,http://www.pnas.org/content/115/7/E1618.abstract,nan,http://www.pnas.org/content/115/7/E1618.full,http://www.pnas.org/content/115/7/E1618.full.pdf,nan,yes,nan,2018/E1618.abstract.txt,,,,,,,Neuroscience,"Huntington’sdisease
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Jing Ye, Menno P. Witter, May-Britt Moser, Edvard I. Moser",Entorhinal fast-spiking speed cells project to the hippocampus,2018,115,7,E1627-E1636,http://www.pnas.org/content/115/7/E1627.abstract,nan,http://www.pnas.org/content/115/7/E1627.full,http://www.pnas.org/content/115/7/E1627.full.pdf,nan,yes,nan,2018/E1627.abstract.txt,,,,,,,Neuroscience,"placecells
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Tale L. Bjerknes, Nenitha C. Dagslott, Edvard I. Moser, May-Britt Moser",Path integration in place cells of developing rats,2018,115,7,E1637-E1646,http://www.pnas.org/content/115/7/E1637.abstract,nan,http://www.pnas.org/content/115/7/E1637.full,http://www.pnas.org/content/115/7/E1637.full.pdf,nan,yes,nan,2018/E1637.abstract.txt,,,,,,,Neuroscience,"development
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Maosen Wang, Yi He, Terrence J. Sejnowski, Xin Yu",Brain-state dependent astrocytic Ca,2018,115,7,E1647-E1656,http://www.pnas.org/content/115/7/E1647.abstract,nan,http://www.pnas.org/content/115/7/E1647.full,http://www.pnas.org/content/115/7/E1647.full.pdf,nan,yes,nan,2018/E1647.abstract.txt,,,,,,,Neuroscience,"BOLD-fMRI
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Dinara Bulgari, Anupma Jha, David L. Deitcher, Edwin S. Levitan","Myopic (HD-PTP, PTPN23) selectively regulates synaptic neuropeptide release",2018,115,7,1617-1622,http://www.pnas.org/content/115/7/1617.abstract,nan,http://www.pnas.org/content/115/7/1617.full,http://www.pnas.org/content/115/7/1617.full.pdf,nan,yes,nan,2018/1617.abstract.txt,,,,,,,Neuroscience,"secretorygranule
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Ignacio Fernández-Moncada, Iván Ruminot, Daniel Robles-Maldonado, Karin Alegría, Joachim W. Deitmer, L. Felipe Barros",Neuronal control of astrocytic respiration through a variant of the Crabtree effect,2018,115,7,1623-1628,http://www.pnas.org/content/115/7/1623.abstract,nan,http://www.pnas.org/content/115/7/1623.full,http://www.pnas.org/content/115/7/1623.full.pdf,nan,yes,nan,2018/1623.abstract.txt,,,,,,,Neuroscience,"potassium
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Jae Won Kyung, Jin-Mo Kim, Wongyoung Lee, Tae-Young Ha, Seon-Heui Cha, Kyung-Hwun Chung, Dong-Joo Choi, Ilo Jou, Woo Keun Song, Eun-Hye Joe, Sung Hyun Kim, Sang Myun Park",DJ-1 deficiency impairs synaptic vesicle endocytosis and reavailability at nerve terminals,2018,115,7,1629-1634,http://www.pnas.org/content/115/7/1629.abstract,nan,http://www.pnas.org/content/115/7/1629.full,http://www.pnas.org/content/115/7/1629.full.pdf,nan,yes,nan,2018/1629.abstract.txt,,,,,,,Neuroscience,"DJ-1
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Yulan Xiong, Stewart Neifert, Senthilkumar S. Karuppagounder, Qinfang Liu, Jeannette N. Stankowski, Byoung Dae Lee, Han Seok Ko, Yunjong Lee, Jonathan C. Grima, Xiaobo Mao, Haisong Jiang, Sung-Ung Kang, Deborah A. Swing, Lorraine Iacovitti, Lino Tessarollo, Ted M. Dawson, Valina L. Dawson",Robust kinase- and age-dependent dopaminergic and norepinephrine neurodegeneration in LRRK2 G2019S transgenic mice,2018,115,7,1635-1640,http://www.pnas.org/content/115/7/1635.abstract,nan,http://www.pnas.org/content/115/7/1635.full,http://www.pnas.org/content/115/7/1635.full.pdf,nan,yes,nan,2018/1635.abstract.txt,,,,,,,Neuroscience,"LRRK2
","FILE : OK: .abstract.txt ,"
