category,category_minor,authors,title,year,volume,issue,pages,url_abstract,url_extract,url_fulltext,url_fullpdf,url_abstract_is_duplicate,download_abstract,download_fullpdf,abstract_local_path,local_fullpdf_path,category_fullpdf,category_abstract_1_major,category_abstract_1_minor,category_abstract_2_major,category_abstract_2_minor,category_merged,keywords,warning
Biological Sciences,Ecology,"François-Gaël Michalec, Itzhak Fouxon, Sami Souissi, Markus Holzner, Jon E. Keeley, Anne H. Pfaff, Ken Ferschweiler, Milan Chytrý, Mark van Kleunen, Ladislav Mucina, Wayne Dawson, Franz Essl, Holger Kreft, Jan Pergl, Patrick Weigelt, Marten Winter, Petr Pyšek, Thomas M. Bury, Clara Wang, Justin Schonfeld, Sharada P. Mohanty, Brendan Nyhan, Marcel Salathé, Chris T. Bauch",Zooplankton can actively adjust their motility to turbulent flow,2017,114,52,E11199-E11207,http://www.pnas.org/content/114/52/E11199.abstract,nan,http://www.pnas.org/content/114/52/E11199.full,http://www.pnas.org/content/114/52/E11199.full.pdf,nan,yes,nan,2017/E11199.abstract.txt,,,,,,,Ecology,"zooplankton
","FILE : OK: .abstract.txt ,"
Biological Sciences,Ecology,"Alexandra D. Syphard, Jon E. Keeley, Anne H. Pfaff, Ken Ferschweiler",Human presence diminishes the importance of climate in driving fire activity across the United States,2017,114,52,13750-13755,http://www.pnas.org/content/114/52/13750.abstract,nan,http://www.pnas.org/content/114/52/13750.full,http://www.pnas.org/content/114/52/13750.full.pdf,nan,yes,nan,2017/13750.abstract.txt,,,,,,,Ecology,"climatechange
","FILE : OK: .abstract.txt ,"
Biological Sciences,Ecology,"Veronika Kalusová, Milan Chytrý, Mark van Kleunen, Ladislav Mucina, Wayne Dawson, Franz Essl, Holger Kreft, Jan Pergl, Patrick Weigelt, Marten Winter, Petr Pyšek",Naturalization of European plants on other continents: The role of donor habitats,2017,114,52,13756-13761,http://www.pnas.org/content/114/52/13756.abstract,nan,http://www.pnas.org/content/114/52/13756.full,http://www.pnas.org/content/114/52/13756.full.pdf,nan,yes,nan,2017/13756.abstract.txt,,,,,,,Ecology,"alienspecies
","FILE : OK: .abstract.txt ,"
Biological Sciences,Ecology,"A. Demetri Pananos, Thomas M. Bury, Clara Wang, Justin Schonfeld, Sharada P. Mohanty, Brendan Nyhan, Marcel Salathé, Chris T. Bauch",Critical dynamics in population vaccinating behavior,2017,114,52,13762-13767,http://www.pnas.org/content/114/52/13762.abstract,nan,http://www.pnas.org/content/114/52/13762.full,http://www.pnas.org/content/114/52/13762.full.pdf,nan,yes,nan,2017/13762.abstract.txt,,,,,,,Ecology,"socioecologicalsystems
","FILE : OK: .abstract.txt ,"
Biological Sciences,Evolution,"Andrew H. Moeller, Taichi A. Suzuki, Dana Lin, Eileen A. Lacey, Samuel K. Wasser, Michael W. Nachman, Derek G. Sim, Matthew J. Jones, Rahel Salathe, Troy Day, Andrew F. Read",Dispersal limitation promotes the diversification of the mammalian gut microbiota,2017,114,52,13768-13773,http://www.pnas.org/content/114/52/13768.abstract,nan,http://www.pnas.org/content/114/52/13768.full,http://www.pnas.org/content/114/52/13768.full.pdf,nan,yes,nan,2017/13768.abstract.txt,,,,,,,Evolution,"microbiome
","FILE : OK: .abstract.txt ,"
Biological Sciences,Evolution,"Nina Wale, Derek G. Sim, Matthew J. Jones, Rahel Salathe, Troy Day, Andrew F. Read",Resource limitation prevents the emergence of drug resistance by intensifying within-host competition,2017,114,52,13774-13779,http://www.pnas.org/content/114/52/13774.abstract,nan,http://www.pnas.org/content/114/52/13774.full,http://www.pnas.org/content/114/52/13774.full.pdf,nan,yes,nan,2017/13774.abstract.txt,,,,,,,Evolution,"drugresistance
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"Takuya Kajitani, Hiroaki Kato, Yuji Chikashige, Chihiro Tsutsumi, Yasushi Hiraoka, Hiroshi Kimura, Yasuyuki Ohkawa, Chikashi Obuse, Damien Hermand, Yota Murakami, David C. Yuan, Brian P. H. Metzger, Andrea Hodgins-Davis, Patricia J. Wittkopp, Shail Kabrawala, Gregory J. Thomson, William Scheving, Andy Ly, Matthew Z. Anderson, Malcolm Whiteway, Richard J. Bennett",Ser7 of RNAPII-CTD facilitates heterochromatin formation by linking ncRNA to RNAi,2017,114,52,E11208-E11217,http://www.pnas.org/content/114/52/E11208.abstract,nan,http://www.pnas.org/content/114/52/E11208.full,http://www.pnas.org/content/114/52/E11208.full.pdf,nan,yes,nan,2017/E11208.abstract.txt,,,,,,,Genetics,"heterochromatin
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"Fabien Duveau, David C. Yuan, Brian P. H. Metzger, Andrea Hodgins-Davis, Patricia J. Wittkopp",Effects of mutation and selection on plasticity of a promoter activity in,2017,114,52,E11218-E11227,http://www.pnas.org/content/114/52/E11218.abstract,nan,http://www.pnas.org/content/114/52/E11218.full,http://www.pnas.org/content/114/52/E11218.full.pdf,nan,yes,nan,2017/E11218.abstract.txt,,,,,,,Genetics,"gene-by-environmentinteractions
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"Christine M. Scaduto, Shail Kabrawala, Gregory J. Thomson, William Scheving, Andy Ly, Matthew Z. Anderson, Malcolm Whiteway, Richard J. Bennett",Epigenetic control of pheromone MAPK signaling determines sexual fecundity in,2017,114,52,13780-13785,http://www.pnas.org/content/114/52/13780.abstract,nan,http://www.pnas.org/content/114/52/13780.full,http://www.pnas.org/content/114/52/13780.full.pdf,nan,yes,nan,2017/13780.abstract.txt,,,,,,,Genetics,"mating
","FILE : OK: .abstract.txt ,"
Biological Sciences,Immunology and Inflammation,"Christian W. Keller, Christina Sina, Monika B. Kotur, Giulia Ramelli, Sarah Mundt, Isaak Quast, Laure-Anne Ligeon, Patrick Weber, Burkhard Becher, Christian Münz, Jan D. Lünemann, Masasuke Ryuda, Hitoshi Matsumoto, Outa Uryu, Masanori Ochiai, Molly E. Cook, Na Young Yi, Huanchen Wang, James W. Putney, Gary S. Bird, Stephen B. Shears, Yoichi Hayakawa",ATG-dependent phagocytosis in dendritic cells drives myelin-specific CD4,2017,114,52,E11228-E11237,http://www.pnas.org/content/114/52/E11228.abstract,nan,http://www.pnas.org/content/114/52/E11228.full,http://www.pnas.org/content/114/52/E11228.full.pdf,nan,yes,nan,2017/E11228.abstract.txt,,,,,,,Immunology and Inflammation,"autophagy
","FILE : OK: .abstract.txt ,"
Biological Sciences,Immunology and Inflammation,"Eui Jae Sung, Masasuke Ryuda, Hitoshi Matsumoto, Outa Uryu, Masanori Ochiai, Molly E. Cook, Na Young Yi, Huanchen Wang, James W. Putney, Gary S. Bird, Stephen B. Shears, Yoichi Hayakawa",Cytokine signaling through,2017,114,52,13786-13791,http://www.pnas.org/content/114/52/13786.abstract,nan,http://www.pnas.org/content/114/52/13786.full,http://www.pnas.org/content/114/52/13786.full.pdf,nan,yes,nan,2017/13786.abstract.txt,,,,,,,Immunology and Inflammation,"stress
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Soohyun P. Kim, Julie L. Frey, Zhu Li, Priyanka Kushwaha, Meredith L. Zoch, Ryan E. Tomlinson, Hao Da, Susan Aja, Hye Lim Noh, Jason K. Kim, Mehboob A. Hussain, Daniel L. J. Thorek, Michael J. Wolfgang, Ryan C. Riddle, Shozeb Haider, Ahmed Khattab, Chen Ling, Mehr Mathew, Samir Zaidi, Madison Bloch, Monica Patel, Sinead Ewert, Wafa Abdullah, Aysenur Toygar, Vitalii Mudryi, Maryam Al Badi, Mouch Alzubdi, Robert C. Wilson, Hanan Said Al Azkawi, Hatice Nur Ozdemir, Wahid Abu-Amer, Jozef Hertecant, Maryam Razzaghy-Azar, John W. Funder, Aisha Al Senani, Li Sun, Se-Min Kim, Tony Yuen, Mone Zaidi, Maria I. New, Laurent Francioli, Jessica Alfoldi, Jean-Claude Tardif, Patrick T. Ellinor, Daniel G. MacArthur, Guillaume Lettre, Stuart H. Orkin, Matthew C. Canver, Bashir Adam Ismail, Abraham Peter Mnzava, Jonathan Lines, Mogahid Shiekh Eldin Abdin, Jihad Sulieman Eltaher, Anuar Osman Banaga, Philippa West, John Bradley, Jackie Cook, Brent Thomas, Krishanthi Subramaniam, Janet Hemingway, Tessa Bellamy Knox, Elfatih M. Malik, Joshua O. Yukich, Martin James Donnelly, Immo Kleinschmidt, Daniel G. Stover, Isaac S. Harris, Joan S. Brugge, Jonathan L. Coloff, Yongliang Wang, Kasper Faarkrog, Natsasi Chukijrungroat, Kitt Falk Petersen, Gerald I. Shulman, HyeonJoo Cheon, Damian J. Junk, Shaveta Vinayak, Vinay Varadan, Melinda L. Telli, James M. Ford, George R. Stark, Mark W. Jackson, Heike Fölsch, Ke Ke, Joan Cook Mills, Rosalind Ramsey-Goldman, Ming Zhao, Kim L. Keen, James P. Garcia, Lucille K. Kohlenberg, Ei Terasawa",Sclerostin influences body composition by regulating catabolic and anabolic metabolism in adipocytes,2017,114,52,E11238-E11247,http://www.pnas.org/content/114/52/E11238.abstract,nan,http://www.pnas.org/content/114/52/E11238.full,http://www.pnas.org/content/114/52/E11238.full.pdf,nan,yes,nan,2017/E11238.abstract.txt,,,,,,,Medical Sciences,"sclerostin
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Mabel Yau, Shozeb Haider, Ahmed Khattab, Chen Ling, Mehr Mathew, Samir Zaidi, Madison Bloch, Monica Patel, Sinead Ewert, Wafa Abdullah, Aysenur Toygar, Vitalii Mudryi, Maryam Al Badi, Mouch Alzubdi, Robert C. Wilson, Hanan Said Al Azkawi, Hatice Nur Ozdemir, Wahid Abu-Amer, Jozef Hertecant, Maryam Razzaghy-Azar, John W. Funder, Aisha Al Senani, Li Sun, Se-Min Kim, Tony Yuen, Mone Zaidi, Maria I. New","Clinical, genetic, and structural basis of apparent mineralocorticoid excess due to 11β-hydroxysteroid dehydrogenase type 2 deficiency",2017,114,52,E11248-E11256,http://www.pnas.org/content/114/52/E11248.abstract,nan,http://www.pnas.org/content/114/52/E11248.full,http://www.pnas.org/content/114/52/E11248.full.pdf,nan,yes,nan,2017/E11248.abstract.txt,,,,,,,Medical Sciences,"insilicomolecularmodeling
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Samuel Lessard, Laurent Francioli, Jessica Alfoldi, Jean-Claude Tardif, Patrick T. Ellinor, Daniel G. MacArthur, Guillaume Lettre, Stuart H. Orkin, Matthew C. Canver",Human genetic variation alters CRISPR-Cas9 on- and off-targeting specificity at therapeutically implicated loci,2017,114,52,E11257-E11266,http://www.pnas.org/content/114/52/E11257.abstract,nan,http://www.pnas.org/content/114/52/E11257.full,http://www.pnas.org/content/114/52/E11257.full.pdf,nan,yes,nan,2017/E11257.abstract.txt,,,,,,,Medical Sciences,"CRISPR-Cas9
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Hmooda Toto Kafy, Bashir Adam Ismail, Abraham Peter Mnzava, Jonathan Lines, Mogahid Shiekh Eldin Abdin, Jihad Sulieman Eltaher, Anuar Osman Banaga, Philippa West, John Bradley, Jackie Cook, Brent Thomas, Krishanthi Subramaniam, Janet Hemingway, Tessa Bellamy Knox, Elfatih M. Malik, Joshua O. Yukich, Martin James Donnelly, Immo Kleinschmidt",Impact of insecticide resistance in,2017,114,52,E11267-E11275,http://www.pnas.org/content/114/52/E11267.abstract,nan,http://www.pnas.org/content/114/52/E11267.full,http://www.pnas.org/content/114/52/E11267.full.pdf,nan,yes,nan,2017/E11267.abstract.txt,,,,,,,Medical Sciences,"malaria
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Laura M. Selfors, Daniel G. Stover, Isaac S. Harris, Joan S. Brugge, Jonathan L. Coloff",Identification of cancer genes that are independent of dominant proliferation and lineage programs,2017,114,52,E11276-E11284,http://www.pnas.org/content/114/52/E11276.abstract,nan,http://www.pnas.org/content/114/52/E11276.full,http://www.pnas.org/content/114/52/E11276.full.pdf,nan,yes,nan,2017/E11276.abstract.txt,,,,,,,Medical Sciences,"breastcancer
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"João Paulo Camporez, Yongliang Wang, Kasper Faarkrog, Natsasi Chukijrungroat, Kitt Falk Petersen, Gerald I. Shulman",Mechanism by which arylamine,2017,114,52,E11285-E11292,http://www.pnas.org/content/114/52/E11285.abstract,nan,http://www.pnas.org/content/114/52/E11285.full,http://www.pnas.org/content/114/52/E11285.full.pdf,nan,yes,nan,2017/E11285.abstract.txt,,,,,,,Medical Sciences,"mitochondria
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Mary R. Doherty, HyeonJoo Cheon, Damian J. Junk, Shaveta Vinayak, Vinay Varadan, Melinda L. Telli, James M. Ford, George R. Stark, Mark W. Jackson",Interferon-beta represses cancer stem cell properties in triple-negative breast cancer,2017,114,52,13792-13797,http://www.pnas.org/content/114/52/13792.abstract,nan,http://www.pnas.org/content/114/52/13792.full,http://www.pnas.org/content/114/52/13792.full.pdf,nan,yes,nan,2017/13792.abstract.txt,,,,,,,Medical Sciences,"triple-negativebreastcancer
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Songwang Hou, Heike Fölsch, Ke Ke, Joan Cook Mills, Rosalind Ramsey-Goldman, Ming Zhao",Early endosome as a pathogenic target for antiphosphatidylethanolamine antibodies,2017,114,52,13798-13803,http://www.pnas.org/content/114/52/13798.abstract,nan,http://www.pnas.org/content/114/52/13798.full,http://www.pnas.org/content/114/52/13798.full.pdf,nan,yes,nan,2017/13798.abstract.txt,,,,,,,Medical Sciences,"antiphospholipidsyndromes
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Brian P. Kenealy, Kim L. Keen, James P. Garcia, Lucille K. Kohlenberg, Ei Terasawa",Obligatory role of hypothalamic neuroestradiol during the estrogen-induced LH surge in female ovariectomized rhesus monkeys,2017,114,52,13804-13809,http://www.pnas.org/content/114/52/13804.abstract,nan,http://www.pnas.org/content/114/52/13804.full,http://www.pnas.org/content/114/52/13804.full.pdf,nan,yes,nan,2017/13804.abstract.txt,,,,,,,Medical Sciences,"neuroestradiol
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Renee R. Handley, Suzanne J. Reid, Rudiger Brauning, Paul Maclean, Emily R. Mears, Imche Fourie, Stefano Patassini, Garth J. S. Cooper, Skye R. Rudiger, Clive J. McLaughlan, Paul J. Verma, James F. Gusella, Marcy E. MacDonald, Henry J. Waldvogel, C. Simon Bawden, Richard L. M. Faull, Russell G. Snell, Katherine J. Pultorak, Dylan R. Rakowski, Devan M. Gomez, Gregory Krzystyniak, Raibatak Das, Erik B. Oleson, Martin Soste, Valentina Cappelleti, Saranna Fanning, Damian B. van Rossum, Luke Whitesell, Yanmei Huang, Chee Yeun Chung, Valeriya Baru, Sofia Zaichick, Paola Picotti, Susan Lindquist, José Vergara, Román Rossi-Pool, Luis Lemus, Ranulfo Romo, Changhong Li, Yunlei Yang",Brain urea increase is an early Huntington’s disease pathogenic event observed in a prodromal transgenic sheep model and HD cases,2017,114,52,E11293-E11302,http://www.pnas.org/content/114/52/E11293.abstract,nan,http://www.pnas.org/content/114/52/E11293.full,http://www.pnas.org/content/114/52/E11293.full.pdf,nan,yes,nan,2017/E11293.abstract.txt,,,,,,,Neuroscience,"Huntington’sdisease
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Scott A. Schelp, Katherine J. Pultorak, Dylan R. Rakowski, Devan M. Gomez, Gregory Krzystyniak, Raibatak Das, Erik B. Oleson",A transient dopamine signal encodes subjective value and causally influences demand in an economic context,2017,114,52,E11303-E11312,http://www.pnas.org/content/114/52/E11303.abstract,nan,http://www.pnas.org/content/114/52/E11303.full,http://www.pnas.org/content/114/52/E11303.full.pdf,nan,yes,nan,2017/E11303.abstract.txt,,,,,,,Neuroscience,"value
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Gabriela Caraveo, Martin Soste, Valentina Cappelleti, Saranna Fanning, Damian B. van Rossum, Luke Whitesell, Yanmei Huang, Chee Yeun Chung, Valeriya Baru, Sofia Zaichick, Paola Picotti, Susan Lindquist",FKBP12 contributes to α-synuclein toxicity by regulating the calcineurin-dependent phosphoproteome,2017,114,52,E11313-E11322,http://www.pnas.org/content/114/52/E11313.abstract,nan,http://www.pnas.org/content/114/52/E11313.full,http://www.pnas.org/content/114/52/E11313.full.pdf,nan,yes,nan,2017/E11313.abstract.txt,,,,,,,Neuroscience,"calcineurin
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Saskia Haegens, José Vergara, Román Rossi-Pool, Luis Lemus, Ranulfo Romo",Beta oscillations reflect supramodal information during perceptual judgment,2017,114,52,13810-13815,http://www.pnas.org/content/114/52/13810.abstract,nan,http://www.pnas.org/content/114/52/13810.full,http://www.pnas.org/content/114/52/13810.full.pdf,nan,yes,nan,2017/13810.abstract.txt,,,,,,,Neuroscience,"betaoscillations
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Patrick Sweeney, Changhong Li, Yunlei Yang",Appetite suppressive role of medial septal glutamatergic neurons,2017,114,52,13816-13821,http://www.pnas.org/content/114/52/13816.abstract,nan,http://www.pnas.org/content/114/52/13816.full,http://www.pnas.org/content/114/52/13816.full.pdf,nan,yes,nan,2017/13816.abstract.txt,,,,,,,Neuroscience,"medialseptum
","FILE : OK: .abstract.txt ,"
Biological Sciences,Physiology,"G. Sebastian Hönes, Helena Rakov, John Logan, Xiao-Hui Liao, Eugenie Werbenko, Andrea S. Pollard, Stine M. Præstholm, Majken S. Siersbæk, Eddy Rijntjes, Janina Gassen, Sören Latteyer, Kathrin Engels, Karl-Heinz Strucksberg, Petra Kleinbongard, Denise Zwanziger, Jan Rozman, Valerie Gailus-Durner, Helmut Fuchs, Martin Hrabe de Angelis, Ludger Klein-Hitpass, Josef Köhrle, David L. Armstrong, Lars Grøntved, J. H. Duncan Bassett, Graham R. Williams, Samuel Refetoff, Dagmar Führer, Lars C. Moeller, Manuela Lavorato, Kurt G. Beam, Joy Putney, Yuzo R. Yanagitsuru, George V. Lauder, William J. Stewart, James C. Liao",Noncanonical thyroid hormone signaling mediates cardiometabolic effects in vivo,2017,114,52,E11323-E11332,http://www.pnas.org/content/114/52/E11323.abstract,nan,http://www.pnas.org/content/114/52/E11323.full,http://www.pnas.org/content/114/52/E11323.full.pdf,nan,yes,nan,2017/E11323.abstract.txt,,,,,,,Physiology / Pharmacology,"thyroidhormonereceptor
","FILE : OK: .abstract.txt ,"
Biological Sciences,Physiology,"Stefano Perni, Manuela Lavorato, Kurt G. Beam",De novo reconstitution reveals the proteins required for skeletal muscle voltage-induced Ca,2017,114,52,13822-13827,http://www.pnas.org/content/114/52/13822.abstract,nan,http://www.pnas.org/content/114/52/13822.full,http://www.pnas.org/content/114/52/13822.full.pdf,nan,yes,nan,2017/13822.abstract.txt,,,,,,,Physiology / Pharmacology,"calciumsignaling
","FILE : OK: .abstract.txt ,"
Biological Sciences,Physiology,"Otar Akanyeti, Joy Putney, Yuzo R. Yanagitsuru, George V. Lauder, William J. Stewart, James C. Liao",Accelerating fishes increase propulsive efficiency by modulating vortex ring geometry,2017,114,52,13828-13833,http://www.pnas.org/content/114/52/13828.abstract,nan,http://www.pnas.org/content/114/52/13828.full,http://www.pnas.org/content/114/52/13828.full.pdf,nan,yes,nan,2017/13828.abstract.txt,,,,,,,Physiology / Pharmacology,"acceleration
","FILE : OK: .abstract.txt ,"
Biological Sciences,Plant Biology,"Ying Feng, Ping Xu, Bosheng Li, Pengpeng Li, Xing Wen, Fengying An, Yan Gong, Yi Xin, Ziqiang Zhu, Yichuan Wang, Hongwei Guo",Ethylene promotes root hair growth through coordinated EIN3/EIL1 and RHD6/RSL1 activity in,2017,114,52,13834-13839,http://www.pnas.org/content/114/52/13834.abstract,nan,http://www.pnas.org/content/114/52/13834.full,http://www.pnas.org/content/114/52/13834.full.pdf,nan,yes,nan,2017/13834.abstract.txt,,,,,,,Plant Biology,"ethylene
","FILE : OK: .abstract.txt ,"
